date,beta_const,beta_oil,beta_ofz,fair_expanding,deviation_pct
2023-01-18,4.303269952590524,0.5102124810278593,-0.09465176326057437,2585.547906805316,-15.056302216666994
2023-01-19,4.308177729113896,0.5096262303024328,-0.09466822070598452,2582.507412498729,-16.018440469778618
2023-01-20,4.313443857858604,0.5089975374075486,-0.0946861930178561,2586.669987138575,-16.236318866604428
2023-01-23,4.318800603918655,0.5083577522760399,-0.09470415978424752,2587.2822680797813,-15.536467475507242
2023-01-24,4.32393120278918,0.5077450975507991,-0.09472142226915822,2581.903703467206,-15.846977674564656
2023-01-25,4.329191292831318,0.5071175439646102,-0.0947396288807513,2588.277345668804,-16.15465770577075
2023-01-26,4.334571785967622,0.5064751433739441,-0.09475773673088483,2584.4115665435506,-16.154221407618643
2023-01-27,4.339960847996097,0.5058321011713511,-0.09477621590847078,2588.466387341047,-15.419029170822329
2023-01-30,4.3450933250114,0.5052194166321756,-0.09479351956873013,2575.5692904134266,-14.410767040705352
2023-01-31,4.34987926453129,0.5046491750793838,-0.0948106749061448,2595.339795845487,-14.246296243649926
2023-02-01,4.354617771860527,0.5040832099184499,-0.09482625551804273,2597.3793345686395,-14.138456007606104
2023-02-02,4.359330065934657,0.5035203206106516,-0.09484165485957838,2611.170871075228,-14.079157942040199
2023-02-03,4.364024655694325,0.5029585845282128,-0.09485601667365966,2600.4165204260057,-13.540773859117039
2023-02-06,4.3685383365627315,0.5024193359778034,-0.09487062069525032,2608.979269939311,-12.9019526455318
2023-02-07,4.37282600911266,0.5019065533051315,-0.09488394095384355,2603.93671980213,-12.913014254343357
2023-02-08,4.3771326781148305,0.501391950192835,-0.09489772540866517,2598.9822640825487,-13.351851949056904
2023-02-09,4.381612795219529,0.5008570854540879,-0.09491247987332253,2582.3430039322784,-12.38770385828527
2023-02-10,4.3857693559317,0.500362063654951,-0.09492731984033734,2583.330641797468,-12.454876529997561
2023-02-13,4.389969996566942,0.49986187252015973,-0.09494234588617304,2553.0125956002166,-11.309877440394411
2023-02-14,4.393788594865892,0.49940912285581956,-0.09495787752488004,2571.81062345094,-13.203951346747278
2023-02-15,4.39831517568673,0.4988712873468017,-0.09497509842758145,2538.794473083263,-14.665798158567666
2023-02-16,4.403419414482002,0.49826757927514526,-0.09499718083758237,2554.4217270531976,-15.677197027100675
2023-02-17,4.408929854927932,0.4976146554800426,-0.09501979691890405,2560.2689749696824,-15.287025652229257
2023-02-20,4.414315697928623,0.49697616332193745,-0.09504150918110957,2539.464775890497,-14.01455847190074
2023-02-21,4.419247789497285,0.4963931653056045,-0.09506301096276375,2547.476908591373,-13.152500321451111
2023-02-22,4.423871445179175,0.49584617356442345,-0.09508267105486662,2556.391396514416,-13.456131834250451
2023-02-24,4.428633755961334,0.4952822956505615,-0.09510238247190866,2571.211986534218,-14.124933628041969
2023-02-27,4.433663342302482,0.49468575508431273,-0.09512215166639208,2585.6229881096165,-13.324563932714028
2023-02-28,4.438412767144634,0.494121617315066,-0.09513993725574937,2579.784131219332,-12.660909386435893
2023-03-01,4.442933903918071,0.49358514082622124,-0.09515734956181335,2587.450949107042,-11.895914363643012
2023-03-02,4.447175215541972,0.4930814850593893,-0.09517326762462333,2593.4756253271644,-13.078034048782605
2023-03-03,4.4518873843035704,0.4925216451136544,-0.09519063553903495,2596.418940948313,-12.487158209911065
2023-03-06,4.456386302833579,0.4919870576158748,-0.09520709269110733,2604.2727817463174,-11.909381533310114
2023-03-07,4.460675241492106,0.4914770382220291,-0.09522236457413413,2607.7569815230718,-11.970324832214818
2023-03-09,4.465004073718143,0.4909621891583205,-0.09523764896646629,2613.725681535415,-12.380246474271427
2023-03-10,4.469507744331613,0.49042629777790187,-0.0952532597070765,2624.54977722417,-13.270839069112494
2023-03-13,4.474374967068571,0.48984654058200255,-0.09526948361777965,2622.9021642948815,-13.474851220380735
2023-03-14,4.479341963654509,0.4892551577299687,-0.09528624553796701,2626.4655203280727,-12.798398369459063
2023-03-15,4.4840601765895585,0.4886933034676988,-0.0953020273969804,2608.5407357333393,-13.282166959755592
2023-03-16,4.488982732622586,0.48810842925002373,-0.0953197549704167,2608.9122934561046,-13.4420882731758
2023-03-17,4.49398379500636,0.4875143114320875,-0.09533780420345139,2586.1996603024577,-10.185588697805736
2023-03-20,4.4977160645789995,0.48707216568025424,-0.09535247308946045,2594.033547957302,-7.589475784240807
2023-03-21,4.50046444064579,0.4867463352371203,-0.0953630131788688,2596.3797872702094,-7.634853276940068
2023-03-22,4.503233625556199,0.48641799722202067,-0.09537357491040985,2605.0981206692463,-8.107875822158462
2023-03-23,4.506180208154913,0.4860682923122219,-0.0953844723225887,2612.9961406687075,-8.59726262784365
2023-03-24,4.50930755071898,0.48569679335798854,-0.09539569422275604,2618.681492029014,-8.6742695788105
2023-03-27,4.512460582412194,0.4853220038381792,-0.09540676301767982,2624.543099699784,-7.005527922967458
2023-03-28,4.514982110586632,0.4850220860042104,-0.09541541605617283,2633.070706750541,-7.249357423679125
2023-03-29,4.5175921523421465,0.4847113498133366,-0.0954240775376224,2634.758975240989,-6.599805783945922
2023-03-30,4.519960895019264,0.4844293185321262,-0.095431904173446,2633.1512383815525,-6.350612754181717
2023-03-31,4.52223546356689,0.4841585654286225,-0.09543947719312808,2631.946632686576,-6.887549710745333
2023-04-03,4.524708793105667,0.48386421979516053,-0.09544776835089835,2624.2713901704296,-5.752125741866432
2023-04-04,4.526765361055379,0.483619732201849,-0.09545490618933906,2614.3575466405428,-5.122005856184996
2023-04-05,4.528587457215974,0.4834033681939569,-0.09546147407393261,2621.1805414436863,-4.5926077788363
2023-04-06,4.530222636529602,0.48320910642099424,-0.09546725957614634,2614.9363139270454,-4.460388320199038
2023-04-07,4.5318147698761715,0.4830201484067926,-0.0954730660600353,2621.4823776026715,-4.314062095893001
2023-04-10,4.533358212475274,0.4828368835269845,-0.09547859605878938,2628.6333639816453,-3.0922290303172506
2023-04-11,4.534461755391667,0.4827057877542563,-0.09548247562441226,2628.1878962265696,-3.595553284536668
2023-04-12,4.535753138204262,0.4825524373392967,-0.09548706170758813,2629.198021045512,-3.4507869060936724
2023-04-13,4.536994403647253,0.48240505878187173,-0.09549148027626396,2638.313551865812,-3.564153767823053
2023-04-14,4.538280633848191,0.4822522279582532,-0.0954959354492455,2644.245726285117,-3.3807647071707136
2023-04-17,4.539501754791255,0.4821070717061555,-0.09550009502310916,2642.5020323925187,-1.7556100931553575
2023-04-18,4.540131827942108,0.4820322068508643,-0.09550226909824683,2653.747621696819,-1.4367463350731136
2023-04-19,4.5406475046010595,0.48197087340363615,-0.09550398424000217,2657.169573919686,-1.9050185737681469
2023-04-20,4.541333958835644,0.48188921762813597,-0.09550625232147676,2660.0494001185425,-0.8345484154374416
2023-04-21,4.54163331944427,0.4818536039183466,-0.09550723582300813,2661.4221062191937,-0.8067907067059399
2023-04-24,4.541923310905082,0.48181910970422104,-0.09550819112478279,2669.378965105366,-1.271792636008362
2023-04-25,4.542381746274824,0.4817645426623312,-0.09550966262052354,2682.158269615954,-2.0617079253817394
2023-04-26,4.543127873196774,0.481675623291091,-0.09551194642327672,2692.4152269841397,-2.677344350963462
2023-04-27,4.544099957270508,0.4815596669020136,-0.09551480954386128,2697.5512951974156,-1.9043676866821624
2023-04-28,4.544788902644734,0.48147745465431085,-0.09551680504052783,2709.726505441961,-2.759928180639881
2023-05-02,4.545790807540413,0.4813577541583377,-0.09551956245806119,2724.7466715758424,-5.293580980591628
2023-05-03,4.547736538569193,0.48112494800402517,-0.09552456959494626,2729.029639611324,-7.204379049519072
2023-05-04,4.550401102323086,0.4808059570555929,-0.09553125445155537,2724.859206457012,-7.352644348825466
2023-05-05,4.553111216138991,0.48048161341209344,-0.09553815737176843,2723.6912599514626,-6.808820907064472
2023-05-08,4.55560423685538,0.48018325550141,-0.09554451397338656,2718.158390999063,-7.0109376859756605
2023-05-10,4.558167316445627,0.4798766866091908,-0.09555121919083244,2722.5657077815913,-6.388668867915692
2023-05-11,4.560487156259916,0.4795990534018217,-0.09555713276713555,2713.418868227215,-4.359771711343063
2023-05-12,4.562047492701473,0.47941248162185895,-0.09556127630562011,2711.8757552447696,-5.409752086209718
2023-05-15,4.563985379339729,0.47918077351211363,-0.09556643462675654,2702.5922715506863,-3.38646241662538
2023-05-16,4.565180791099366,0.4790379705444298,-0.09556974674415107,2709.256960625073,-2.788475280234881
2023-05-17,4.566157888462872,0.4789211476668957,-0.09557235722305205,2707.7429216554815,-2.7056823256577656
2023-05-18,4.567101159567548,0.4788083733965032,-0.09557488394828469,2706.1407771557215,-2.706096363275323
2023-05-19,4.568040077816209,0.47869612417551016,-0.09557740614925013,2707.449170323484,-3.0024264615749585
2023-05-22,4.569078790233474,0.4785719115218788,-0.09558016615588938,2701.422400681575,-2.523204096640974
2023-05-23,4.56994642862428,0.4784682201254034,-0.09558253549987855,2690.15707837091,-1.8027600975731306
2023-05-24,4.57056180682778,0.4783947659590543,-0.0955843053910656,2696.6012668211747,-1.5431004699566597
2023-05-25,4.5710854191144765,0.47833221133922843,-0.0955857592304777,2697.7325762050605,-1.7701004401346032
2023-05-26,4.571683911514082,0.4782606924127245,-0.09558740426335266,2694.0232677007048,-0.4451805537277531
2023-05-29,4.571832810975001,0.47824290510238016,-0.09558781970693411,2693.212554032706,1.4401925280355332
2023-05-30,4.571357477992767,0.47829968626390446,-0.0955864913223976,2692.790191166445,0.2213246636557864
2023-05-31,4.571284250037426,0.4783084335985456,-0.09558628644657208,2688.6540360919435,1.0780845552813778
2023-06-01,4.570930803958286,0.47835063883911094,-0.09558528148210997,2685.08332265641,1.3648245860517605
2023-06-02,4.570485872154099,0.4784037501636568,-0.0955839973226758,2683.5850561008474,1.337574295159727
2023-06-05,4.570051929711894,0.47845554688291203,-0.09558274063224756,2677.3917549160174,0.6255433129362054
2023-06-06,4.56984913568979,0.47847973697566953,-0.09558213701114013,2676.001182163951,0.19614407762722497
2023-06-07,4.569785713298676,0.4784873018720953,-0.09558194765800616,2677.7174329799386,0.6338445875961218
2023-06-08,4.569582028028034,0.4785116039385665,-0.09558134596361528,2676.9346732037416,1.2236132291213897
2023-06-09,4.56919149675017,0.4785581975866823,-0.0955801902691723,2674.0392774504767,1.2715117102521045
2023-06-13,4.568787106224899,0.47860642876542886,-0.0955789773949602,2671.528352184628,3.209834840242265
2023-06-14,4.567778717925401,0.478726659666582,-0.09557591498049284,2663.817337504563,3.8051656571314485
2023-06-15,4.566590298158338,0.4788682190115168,-0.09557216997038523,2664.7773778564883,5.080823008652979
2023-06-16,4.565016079128212,0.4790557379598771,-0.0955672164265227,2660.266685564691,5.28230177815725
2023-06-19,4.563384843132055,0.47924992596581556,-0.09556196310147842,2658.437864402087,5.891886272585167
2023-06-20,4.561574706823859,0.4794653445911953,-0.0955560695479778,2635.9359397866174,6.364117491677845
2023-06-21,4.5596286390210095,0.47969626816985705,-0.0955490696042836,2644.134529307611,6.624680732044963
2023-06-22,4.557610805475849,0.47993594171700177,-0.095542043449536,2637.127479167918,6.776408127545941
2023-06-23,4.555553283685683,0.48018009294396347,-0.09553464620145644,2627.9649184035748,6.358345213296501
2023-06-26,4.553622636632169,0.4804088956169324,-0.09552741748608583,2626.128929571378,4.9883716276642565
2023-06-27,4.552101655747511,0.4805890915688586,-0.09552166733674974,2621.6676733696927,5.910830278161483
2023-06-28,4.550311587683071,0.48080103066198976,-0.0955147659073262,2629.942891082766,5.740699139481142
2023-06-29,4.5485758576740425,0.48100674160352347,-0.09550827797939612,2627.773217991631,6.417478527209264
2023-06-30,4.546647076055685,0.4812352564748086,-0.09550099348137522,2606.2178644734013,7.334464939876462
2023-07-03,4.544455768017029,0.48149411206754666,-0.09549196738509666,2609.660033458119,7.061071717364675
2023-07-04,4.542348008000062,0.48174318628295637,-0.09548337446546784,2597.268778522547,8.12204047659064
2023-07-05,4.539943138741073,0.4820268925131517,-0.0954730965438187,2601.613040736556,7.817725237334372
2023-07-06,4.537635369498512,0.4822993078558784,-0.09546338932794536,2590.910398917552,8.8266117260555
2023-07-07,4.53505337317883,0.48260366417255207,-0.09545209664643979,2583.1792422526164,9.652088932472203
2023-07-10,4.532251563628445,0.4829335810533455,-0.09543949081255432,2562.312901514519,11.491457515256664
2023-07-11,4.528960423025942,0.4833200263546201,-0.09542359182905757,2556.2846158352017,11.894034892724914
2023-07-12,4.525578290849873,0.4837168375739917,-0.09540692353692205,2555.6254919563244,13.351115377335066
2023-07-13,4.52182463539415,0.48415719729212875,-0.09538837087763025,2551.466042519117,13.09693924638542
2023-07-14,4.518148611051052,0.48458814901421277,-0.09536990375640103,2539.53410689802,14.301280385070413
2023-07-17,4.514169815645202,0.4850537707519967,-0.0953490952704707,2504.3975685260957,16.499474231525113
2023-07-18,4.50963373160436,0.4855818515562539,-0.09532265012915521,2495.6569906165705,18.38646140510134
2023-07-19,4.504635253549707,0.48616293907331526,-0.09529269257214408,2484.135219991851,18.48912153862765
2023-07-20,4.499629987744185,0.48674375660197033,-0.09526163866659862,2496.7081881421295,16.85306331978582
2023-07-21,4.495051163527938,0.4872760063907759,-0.09523413050983134,2481.110139325497,17.831931507675016
2023-07-24,4.490239670965904,0.487833916789134,-0.09520385661930122,2493.5624339676565,17.802143631351374
2023-07-25,4.4854528192236005,0.48838993179972073,-0.09517468095461218,2504.499979263104,18.800559977462527
2023-07-26,4.480431126297424,0.48897406929702764,-0.09514491166607637,2506.198714601199,18.522924087951687
2023-07-27,4.475487035515066,0.48954920480148245,-0.09511563379862856,2517.720608440963,18.67281818256048
2023-07-28,4.470514007003036,0.49012856882985106,-0.09508704603956875,2505.8419854447516,20.063835528161377
2023-07-31,4.46520601731951,0.49074569830419007,-0.09505530864217641,2496.6063142068915,23.10711474653837
2023-08-01,4.459174671367051,0.4914457581753769,-0.0950181130457321,2497.5158355570165,23.868684072228554
2023-08-02,4.45296424311868,0.49216645989333146,-0.09497970022093208,2495.7596531246472,24.469517571965184
2023-08-03,4.446594684800685,0.4929050795953267,-0.09493982437617468,2490.865802719104,26.37372902882873
2023-08-04,4.439748485883083,0.49369792737184126,-0.09489602742789263,2485.837153674115,24.4023565835483
2023-08-07,4.433332748220544,0.4944399400195067,-0.09485409441425964,2496.3943547801878,23.541378552410606
2023-08-08,4.427101040038728,0.4951614483766266,-0.09481419889317577,2488.697536049551,23.97287960100949
2023-08-09,4.420740023492116,0.4958966904813884,-0.09477233016704661,2460.5868989929268,25.966695233099756
2023-08-10,4.413873106117196,0.4966866282750004,-0.09472349196472936,2451.9122094545087,28.424663324326183
2023-08-11,4.4063915955759665,0.4975456450152271,-0.09466878788427179,2457.347918803643,28.411202005789082
2023-08-14,4.398874505075038,0.49840894225509635,-0.09461412012092181,2418.19104727108,29.47694945497885
2023-08-15,4.391078232175289,0.49929853314004174,-0.09455182005444872,2404.506113941901,29.558830478202424
2023-08-16,4.383235152229646,0.5001911295328602,-0.09448692916248234,2419.631252847817,26.02994759680417
2023-08-17,4.376212045362726,0.5009918740801227,-0.09443033458974541,2458.1005353187497,24.446496636205616
2023-08-18,4.36955323403862,0.5017551218168491,-0.09438072806780247,2463.2491633495715,26.305533613550725
2023-08-21,4.362432648559393,0.5025715733400544,-0.09432800622319655,2466.605490252893,27.297616599323838
2023-08-22,4.3550592779319315,0.5034170336285496,-0.09427349870142457,2472.5803888986643,27.973594476716634
2023-08-23,4.347507675433915,0.5042832689444346,-0.0942180739195493,2475.912073496751,27.07236390493446
2023-08-24,4.340160477343388,0.5051260657003417,-0.09416421591560958,2458.45335052797,27.615600244203442
2023-08-25,4.332670441093654,0.5059826308210059,-0.09410678970136716,2464.6503213803626,28.104582325970373
2023-08-28,4.32504600402117,0.5068549308863476,-0.09404876121418144,2453.928756910703,30.350972537072685
2023-08-29,4.316878198426861,0.5077874838565187,-0.0939847682776056,2467.5513686397267,30.143592583862144
2023-08-30,4.308738660856544,0.5087181811594721,-0.09392242714281805,2469.894595626028,30.07356693234524
2023-08-31,4.300593556769656,0.5096493204699786,-0.09385993171276248,2476.9435345227403,30.321501278064943
2023-09-01,4.292366625773513,0.5105902594303593,-0.0937973289277639,2458.920292099974,31.413369127160816
2023-09-04,4.283856799967138,0.5115604323843768,-0.09372958167254362,2466.78816705253,32.5192833199766
2023-09-05,4.275055322305708,0.5125644146743125,-0.09366016150090599,2461.1664991656166,32.63751156643426
2023-09-06,4.266195100378755,0.513573642923026,-0.09358894296931035,2407.7920229025644,34.790296218675266
2023-09-07,4.256807315616789,0.5146338931763054,-0.09350463666092117,2384.5269037423013,32.90141516232963
2023-09-08,4.247840726681589,0.5156424156464954,-0.09342010527741476,2319.1165435636967,35.52057177646009
2023-09-11,4.238255643716781,0.5167090287910187,-0.09331850447773464,2346.6663112272886,33.05555992607334
2023-09-12,4.229222151624664,0.517718068971477,-0.09322659986810329,2394.0714476602407,32.239996558753404
2023-09-13,4.220354355345539,0.5187152981514075,-0.09314307568438125,2406.165886679664,30.843846528987907
2023-09-14,4.211802718986468,0.5196781937437912,-0.09306381486292643,2398.620039943588,30.88734137624549
2023-09-15,4.203219062051066,0.5206430558351364,-0.0929827294687674,2402.6246340238363,31.211923633707485
2023-09-18,4.194529547790227,0.5216198453180668,-0.0929007670996664,2435.3978074630536,28.73379414207107
2023-09-19,4.186423424355664,0.5225349785077906,-0.09282825883666336,2425.925843338066,27.120538678817674
2023-09-20,4.178700634805145,0.5234051168417495,-0.09275756816119451,2420.003466515386,26.78287624182183
2023-09-21,4.171050211153151,0.5242658958996403,-0.09268642100462708,2436.981911701347,23.8917689746893
2023-09-22,4.164123787689656,0.5250467449611149,-0.09262358519361517,2433.546449671769,25.293273132766856
2023-09-25,4.156817713531806,0.5258695576233411,-0.09255655225500083,2429.462315496337,25.35242800742228
2023-09-26,4.149487661037262,0.5266941643203202,-0.09248846673855321,2439.3963841456493,25.109228653254377
2023-09-27,4.142204983142641,0.5275142083857197,-0.09242164479057187,2440.460149978894,25.698016418195955
2023-09-28,4.134755432952956,0.5283527322558402,-0.0923530549254003,2418.7233637198615,28.500433188025355
2023-09-29,4.12658402005302,0.5292691092396512,-0.09227453345999702,2428.410041314312,29.025162418790163
2023-10-02,4.118268679628021,0.5302024582157876,-0.09219551636975219,2409.3319160897254,30.008239175434113
2023-10-03,4.109703357251565,0.5311606310990576,-0.09211100308012644,2405.6205454869705,30.68894036085743
2023-10-04,4.100964304850563,0.5321371645822844,-0.0920237825060232,2381.0294344667313,31.63423999006396
2023-10-05,4.09200733181965,0.5331338279882765,-0.0919302726087149,2398.211607283235,30.587308913401113
2023-10-06,4.083312633845666,0.5341033171165224,-0.09184153031355,2401.9800993580984,30.92906143728815
2023-10-09,4.074541798430606,0.5350813483240273,-0.09175210743447743,2410.990333000748,31.647977038944664
2023-10-10,4.065592417416326,0.5360801001114598,-0.09166172104467066,2401.8515947040223,32.274200746008304
2023-10-11,4.056502429114578,0.5370925979397932,-0.0915680440290066,2441.4066669883123,30.831132854250164
2023-10-12,4.047760878357599,0.5380715385704081,-0.09148318658307013,2464.577598503635,28.81152542843408
2023-10-13,4.039532395777533,0.5389957087018915,-0.09140599014023025,2477.890517757208,28.8325685547014
2023-10-16,4.031297508206276,0.5399219025561142,-0.09133006901894407,2477.274853225648,30.57816316942017
2023-10-17,4.022634057725561,0.540895700391054,-0.09124965343324018,2452.3135718674007,32.41169633650656
2023-10-18,4.013538694244184,0.5419137306637679,-0.09116102225657659,2442.1927787009026,33.04477960697194
2023-10-19,4.004293686229688,0.542946316701985,-0.09106883524480294,2442.358672668402,33.279359679124056
2023-10-20,3.995000352880427,0.5439837153936968,-0.09097564228509217,2442.443806106823,33.85241420195093
2023-10-23,3.9855786608288506,0.5450348352554795,-0.09088061473353301,2478.6423734933132,31.672081253104768
2023-10-24,3.9766745613540837,0.5460329799890027,-0.09079556454812854,2475.52405087332,31.891669517335686
2023-10-25,3.9677349264535082,0.5470340947728781,-0.09070921326078814,2483.313549533345,31.48883275789316
2023-10-26,3.9589091985432256,0.5480230601104987,-0.09062459311544879,2484.768864290469,29.746072012238777
2023-10-27,3.9505280550841246,0.5489618886637135,-0.0905439573319701,2478.4752890122386,30.08723606378789
2023-10-30,3.9420885927569085,0.5499058861388159,-0.09046144104947032,2471.8950206644117,30.550447046598595
2023-10-31,3.9335650002554194,0.5508578746950898,-0.09037672380071275,2475.7586901394566,29.292487702817805
2023-11-01,3.9253798210401736,0.5517721637793095,-0.0902954773055159,2537.667017580817,26.357003412402257
2023-11-02,3.917924822980111,0.5526122454028488,-0.09022873462272923,2568.542907825264,24.476020636424735
2023-11-03,3.9109583515403417,0.5534004862142619,-0.09016953834424458,2618.100582287094,22.555642885081117
2023-11-06,3.9044883454716035,0.5541374578255248,-0.09011940222426298,2614.769913526643,23.724461692183073
2023-11-07,3.8977512578833093,0.5549042898423532,-0.090066635104326,2620.5265394604503,23.881210555051304
2023-11-08,3.891006866356274,0.5556723809428059,-0.09001422119543939,2621.182517807173,23.81549083102612
2023-11-09,3.884316362685609,0.5564342256951742,-0.08996210326463425,2698.7015716369256,20.05477130377158
2023-11-10,3.8785874445655866,0.5570934882122301,-0.08992428435792622,2699.5005267380507,20.09851333192931
2023-11-13,3.8728747988067007,0.5577508231407085,-0.0898865100638867,2659.598425950086,22.1338517990596
2023-11-14,3.866686828278889,0.5584587678084685,-0.08984155691983227,2639.8480478801707,21.688443491267883
2023-11-15,3.8606482354944367,0.5591474949016302,-0.08979558691058742,2647.794018908622,21.425986199833492
2023-11-16,3.8547023980344943,0.559826266365871,-0.08975092795488124,2660.3193177890603,19.875835155397148
2023-11-17,3.8491729606952614,0.5604585078718635,-0.0897103780267995,2662.658819535518,20.418732451772527
2023-11-20,3.843536105988426,0.5611031484744601,-0.08966914052171804,2680.0836175845184,19.67387804454774
2023-11-21,3.8381063217783544,0.5617255420140772,-0.08963082285846977,2682.647839434972,19.974003023739662
2023-11-22,3.8326285584872295,0.5623535662743401,-0.08959228312819408,2707.566925918826,19.31930358115388
2023-11-23,3.82732881881306,0.5629632304031871,-0.08955701046720924,2698.8056313138545,19.350944085287924
2023-11-24,3.8220490992353318,0.5635697110304637,-0.08952099633328421,2691.9752150347576,19.531561138777185
2023-11-27,3.816753741412163,0.5641772853681623,-0.08948417225468677,2698.978966929344,18.231747601593582
2023-11-28,3.8118068054357828,0.5647453871904522,-0.08945025454927466,2708.097048062141,18.029743516291276
2023-11-29,3.8069335151465746,0.5653057196333001,-0.08941750508809251,2702.345669369675,17.435753537045716
2023-11-30,3.80223857956813,0.5658450523350583,-0.08938545120719005,2688.7632231091875,17.741494408689373
2023-12-01,3.797503882474947,0.5663878424823102,-0.08935200918917145,2673.3304654737594,17.542146045275132
2023-12-04,3.7928531214478953,0.56691973511459,-0.08931788399267604,2631.7543783894994,18.339691027924165
2023-12-05,3.7880579054700503,0.5674645943186596,-0.08927917159018077,2611.8581707054764,19.812401572890614
2023-12-06,3.7829529781987166,0.5680427537194169,-0.08923607124589225,2601.4011308721347,18.378513926746077
2023-12-07,3.7782234573137035,0.5685774271488888,-0.08919516271393482,2583.5684945259477,18.968396096809204
2023-12-08,3.773396449303136,0.5691214713700066,-0.0891517577722292,2562.3017289157897,20.204032383932557
2023-12-11,3.7683242429528963,0.5696910133367621,-0.08910401968534136,2553.3380258182783,18.518189499417794
2023-12-12,3.7636804042944236,0.570211603112254,-0.08905944278051478,2523.1519471592655,19.687203277630406
2023-12-13,3.7588254220119524,0.5707529488360779,-0.08900992556457979,2495.635772298786,21.500903042712615
2023-12-14,3.7536247944402104,0.5713298864486521,-0.08895393157456723,2477.716404855512,21.43601237428385
2023-12-15,3.748491250521574,0.5718973904957502,-0.0888966557799909,2501.01009251022,21.306587649749844
2023-12-18,3.7434149364730334,0.5724609836785313,-0.08884235643772809,2585.0503614397494,19.00193690178904
2023-12-19,3.7388257537059104,0.5729782875012758,-0.08880093097904279,2603.266926319187,18.452701443106424
2023-12-20,3.734380495427871,0.5734809669539805,-0.08876235173585673,2619.0011186729807,18.543668342268482
2023-12-21,3.72993882151576,0.5739846345367069,-0.08872514587800043,2625.8860707760555,17.048871015627732
2023-12-22,3.725853161385121,0.5744484904592333,-0.08869144607538791,2597.427170007027,19.063203608193312
2023-12-25,3.7213743446938747,0.5749544445114552,-0.08865196375778774,2598.8136064693335,19.247490173419223
2023-12-26,3.716889712204309,0.5754612019786022,-0.08861253662723767,2568.6897347736635,20.4785442984879
2023-12-27,3.7121969751229287,0.5759885311414413,-0.08856833808442732,2558.932502179126,21.046178332654385
2023-12-28,3.7074290811561736,0.5765233096195057,-0.08852240783415986,2579.926402855941,20.23560038635761
2023-12-29,3.7028549714128,0.57703843071537,-0.08848034721670199,2610.795876476898,18.703650021925533
2024-01-03,3.6986145250864033,0.5775187755907145,-0.088444078485047,2592.5421788891103,20.739790676859336
2024-01-04,3.6939958222871376,0.5780401708405667,-0.08840276867406253,2606.752566151561,20.305626269312114
2024-01-05,3.6894848420822077,0.5785507532595611,-0.08836372388119938,2600.4128716351543,20.6104628311516
2024-01-08,3.6849444935161566,0.5790640151817739,-0.08832376021035354,2592.633485156015,21.82902126676529
2024-01-09,3.6802022067967,0.5795993267762155,-0.08828120691025172,2543.7904702548826,24.049132068798905
2024-01-10,3.6751064015983106,0.5801689931575216,-0.08822994750007761,2584.6000292613303,22.444477449938738
2024-01-11,3.670320874921214,0.5807083497551521,-0.08818609441887872,2564.136267493635,24.067119221771115
2024-01-12,3.665275443716011,0.5812746389555038,-0.088137488477917,2531.761216854091,25.810442896264995
